LOCATION,DATE,T_MAX,T_MIN,T_MEAN,WEEKDAY,IS_HOLIDAY,HOLIDAY_NAME,TOTAL_DEMAND,DEMAND_LAG1,DEMAND_LAG7
Bankstown,2020-04-14,25.6,10.0,15.79,2,0,,332674.98,309490.24,343771.63
Bankstown,2020-04-15,27.8,11.9,17.4,3,0,,338626.15,332674.98,346952.44
Bankstown,2020-04-16,25.8,14.3,19.73,4,0,,342123.99,338626.15,344057.51
Bankstown,2020-04-17,26.6,11.6,19.47,5,0,,332110.56,342123.99,324973.65
Bankstown,2020-04-18,23.0,9.4,15.36,6,0,,313395.23,332110.56,304426.98
Bankstown,2020-04-19,20.9,8.6,14.56,7,0,,311082.91,313395.23,301241.23
Bankstown,2020-04-20,19.5,11.0,14.25,1,0,,342521.13,311082.91,309490.24
Bankstown,2020-04-21,25.3,9.7,17.19,2,0,,338707.44,342521.13,332674.98
Bankstown,2020-04-22,24.9,10.3,16.01,3,0,,335608.96,338707.44,338626.15
Bankstown,2020-04-23,24.4,8.5,15.73,4,0,,338394.59,335608.96,342123.99
Bankstown,2020-04-24,27.6,12.5,18.08,5,0,,336426.99,338394.59,332110.56
Bankstown,2020-04-25,26.9,10.4,17.48,6,1,ANZAC Day,310926.18,336426.99,313395.23
Bankstown,2020-04-26,27.1,9.7,17.58,7,0,,312997.45,310926.18,311082.91
Bankstown,2020-04-27,20.9,12.2,17.58,1,0,,343224.11,312997.45,342521.13
Bankstown,2020-04-28,22.3,15.6,18.83,2,0,,345588.15,343224.11,338707.44
Bankstown,2020-04-29,27.9,15.6,20.3,3,0,,348858.59,345588.15,335608.96
Bankstown,2020-04-30,18.8,10.8,14.8,4,0,,371411.33,348858.59,338394.59
Bankstown,2020-05-01,16.6,8.9,13.44,5,0,,371234.88,371411.33,336426.99
Bankstown,2020-05-02,18.3,12.3,14.79,6,0,,345933.53,371234.88,310926.18
Bankstown,2020-05-03,18.8,7.9,13.02,7,0,,334799.07,345933.53,312997.45
Bankstown,2020-05-04,18.7,7.7,13.21,1,0,,368316.66,334799.07,343224.11
Bankstown,2020-05-05,19.8,10.2,13.81,2,0,,368280.18,368316.66,345588.15
Bankstown,2020-05-06,22.7,7.6,13.2,3,0,,361817.55,368280.18,348858.59
Bankstown,2020-05-07,24.2,7.4,14.41,4,0,,362491.69,361817.55,371411.33
Bankstown,2020-05-08,27.1,10.1,18.29,5,0,,344573.61,362491.69,371234.88
Bankstown,2020-05-09,25.4,9.8,17.88,6,0,,329483.17,344573.61,345933.53
Bankstown,2020-05-10,18.0,8.3,13.29,7,0,,331538.71,329483.17,334799.07
Bankstown,2020-05-11,18.2,6.5,11.22,1,0,,381089.46,331538.71,368316.66
Bankstown,2020-05-12,20.2,5.2,12.13,2,0,,388104.62,381089.46,368280.18
Bankstown,2020-05-13,18.9,6.4,10.91,3,0,,394337.77,388104.62,361817.55
Bankstown,2020-05-14,17.3,6.4,12.31,4,0,,399014.26,394337.77,362491.69
Bankstown,2020-05-15,16.2,6.4,12.65,5,0,,395835.61,399014.26,344573.61
Bankstown,2020-05-16,18.8,7.1,12.37,6,0,,364424.76,395835.61,329483.17
Bankstown,2020-05-17,20.5,6.1,12.0,7,0,,352528.49,364424.76,331538.71
Bankstown,2020-05-18,19.3,8.4,13.0,1,0,,387702.59,352528.49,381089.46
Bankstown,2020-05-19,21.5,11.2,15.08,2,0,,375588.71,387702.59,388104.62
Bankstown,2020-05-20,24.4,9.3,15.71,3,0,,368143.61,375588.71,394337.77
Bankstown,2020-05-21,18.1,9.7,14.55,4,0,,392309.86,368143.61,399014.26
Bankstown,2020-05-22,16.1,8.9,12.05,5,0,,415461.87,392309.86,395835.61
Bankstown,2020-05-23,17.4,11.5,14.21,6,0,,385744.65,415461.87,364424.76
Bankstown,2020-05-24,17.5,12.8,15.49,7,0,,368027.6,385744.65,352528.49
Bankstown,2020-05-25,16.5,12.7,14.53,1,0,,411570.18,368027.6,387702.59
Bankstown,2020-05-26,18.7,12.6,15.15,2,0,,402827.08,411570.18,375588.71
Bankstown,2020-05-27,18.4,9.8,13.84,3,0,,391485.36,402827.08,368143.61
Bankstown,2020-05-28,21.5,8.2,13.13,4,0,,387532.48,391485.36,392309.86
Bankstown,2020-05-29,16.1,9.6,12.82,5,0,,400136.14,387532.48,415461.87
Bankstown,2020-05-30,20.2,6.9,12.69,6,0,,363861.07,400136.14,385744.65
Bankstown,2020-05-31,21.5,8.9,12.85,7,0,,350264.32,363861.07,368027.6
Bankstown,2020-06-01,22.3,8.4,14.18,1,0,,381336.2,350264.32,411570.18
Bankstown,2020-06-02,15.8,7.1,10.9,2,0,,430252.07,381336.2,402827.08
Bankstown,2020-06-03,18.2,5.6,12.68,3,0,,412571.27,430252.07,391485.36
Bankstown,2020-06-04,16.1,5.9,11.59,4,0,,423958.16,412571.27,387532.48
Bankstown,2020-06-05,18.9,3.4,9.21,5,0,,420999.72,423958.16,400136.14
Bankstown,2020-06-06,18.4,3.5,9.27,6,0,,394284.44,420999.72,363861.07
Bankstown,2020-06-07,16.4,5.4,10.2,7,0,,394904.78,394284.44,350264.32
Bankstown,2020-06-08,17.0,9.0,12.66,1,1,Queen's Birthday,380658.08,394904.78,381336.2
Bankstown,2020-06-09,18.4,7.3,12.58,2,0,,415314.24,380658.08,430252.07
Bankstown,2020-06-10,16.2,11.1,14.33,3,0,,416480.85,415314.24,412571.27
Bankstown,2020-06-11,20.5,10.4,14.96,4,0,,399017.49,416480.85,423958.16
Bankstown,2020-06-12,16.7,10.6,13.29,5,0,,413070.32,399017.49,420999.72
Bankstown,2020-06-13,19.7,8.4,13.74,6,0,,371535.7,413070.32,394284.44
Bankstown,2020-06-14,21.0,6.9,14.43,7,0,,355660.89,371535.7,394904.78
Bankstown,2020-06-15,20.3,6.0,12.14,1,0,,396667.55,355660.89,380658.08
Bankstown,2020-06-16,21.0,5.3,11.02,2,0,,396151.92,396667.55,415314.24
Bankstown,2020-06-17,17.4,6.2,11.87,3,0,,423104.11,396151.92,416480.85
Bankstown,2020-06-18,18.2,7.1,12.32,4,0,,407013.14,423104.11,399017.49
Bankstown,2020-06-19,19.2,4.9,10.6,5,0,,407228.07,407013.14,413070.32
Bankstown,2020-06-20,19.8,5.3,12.04,6,0,,377645.12,407228.07,371535.7
Bankstown,2020-06-21,18.4,10.1,12.83,7,0,,379272.22,377645.12,355660.89
Bankstown,2020-06-22,16.2,4.6,10.42,1,0,,429172.56,379272.22,396667.55
Bankstown,2020-06-23,16.4,5.1,10.52,2,0,,442233.42,429172.56,396151.92
Bankstown,2020-06-24,18.1,4.0,11.36,3,0,,436668.37,442233.42,423104.11
Bankstown,2020-06-25,18.0,6.0,12.09,4,0,,424800.75,436668.37,407013.14
Bankstown,2020-06-26,17.7,5.6,10.49,5,0,,427745.99,424800.75,407228.07
Bankstown,2020-06-27,16.0,8.8,11.57,6,0,,409995.24,427745.99,377645.12
Bankstown,2020-06-28,16.0,8.0,11.94,7,0,,399048.86,409995.24,379272.22
Bankstown,2020-06-29,15.4,7.1,11.14,1,0,,430407.44,399048.86,429172.56
Bankstown,2020-06-30,18.5,5.0,10.29,2,0,,429540.55,430407.44,442233.42
Bankstown,2020-07-01,21.1,4.3,11.84,3,0,,413898.88,429540.55,436668.37
Bankstown,2020-07-02,22.7,5.1,13.53,4,0,,396559.91,413898.88,424800.75
Bankstown,2020-07-03,17.8,6.0,12.78,5,0,,401989.2,396559.91,427745.99
Bankstown,2020-07-04,16.0,6.7,11.12,6,0,,399109.58,401989.2,409995.24
Bankstown,2020-07-05,18.1,5.4,10.94,7,0,,391142.32,399109.58,399048.86
Bankstown,2020-07-06,17.6,7.4,11.23,1,0,,429753.28,391142.32,430407.44
Bankstown,2020-07-07,16.5,9.1,12.38,2,0,,436239.4,429753.28,429540.55
Bankstown,2020-07-08,15.1,7.3,11.78,3,0,,435959.55,436239.4,413898.88
Bankstown,2020-07-09,17.7,4.9,10.49,4,0,,429995.72,435959.55,396559.91
Bankstown,2020-07-10,17.4,7.0,12.14,5,0,,428737.6,429995.72,401989.2
Bankstown,2020-07-11,15.2,9.1,12.51,6,0,,404782.43,428737.6,399109.58
Bankstown,2020-07-12,17.4,6.3,10.71,7,0,,393279.13,404782.43,391142.32
Bankstown,2020-07-13,17.0,5.6,11.21,1,0,,421683.57,393279.13,429753.28
Bankstown,2020-07-14,15.9,10.8,13.1,2,0,,444173.44,421683.57,436239.4
Bankstown,2020-07-15,15.7,10.4,12.86,3,0,,436731.96,444173.44,435959.55
Bankstown,2020-07-16,15.8,9.2,12.54,4,0,,435455.21,436731.96,429995.72
Bankstown,2020-07-17,15.4,9.8,12.74,5,0,,432362.89,435455.21,428737.6
Bankstown,2020-07-18,17.8,7.5,12.0,6,0,,392802.47,432362.89,404782.43
Bankstown,2020-07-19,18.8,3.7,11.65,7,0,,373466.09,392802.47,393279.13
Bankstown,2020-07-20,17.9,4.8,11.95,1,0,,407403.53,373466.09,421683.57
Bankstown,2020-07-21,16.2,5.3,10.35,2,0,,436682.75,407403.53,444173.44
Bankstown,2020-07-22,18.4,4.9,9.94,3,0,,436782.21,436682.75,436731.96
Bankstown,2020-07-23,19.3,3.3,8.57,4,0,,433838.1,436782.21,435455.21
Bankstown,2020-07-24,18.5,4.7,10.46,5,0,,425691.49,433838.1,432362.89
Bankstown,2020-07-25,18.4,4.9,11.34,6,0,,407676.38,425691.49,392802.47
Bankstown,2020-07-26,16.0,11.2,14.37,7,0,,407459.53,407676.38,373466.09
Bankstown,2020-07-27,16.8,12.5,14.78,1,0,,431745.29,407459.53,407403.53
Bankstown,2020-07-28,18.3,12.8,15.2,2,0,,417990.93,431745.29,436682.75
Bankstown,2020-07-29,18.7,7.9,12.45,3,0,,402245.84,417990.93,436782.21
Bankstown,2020-07-30,17.6,8.2,13.39,4,0,,411551.02,402245.84,433838.1
Bankstown,2020-07-31,16.8,6.0,10.06,5,0,,413731.88,411551.02,425691.49
Bankstown,2020-08-01,19.7,3.9,9.48,6,0,,387241.18,413731.88,407676.38
Bankstown,2020-08-02,19.9,3.7,9.78,7,0,,381432.46,387241.18,407459.53
Bankstown,2020-08-03,21.0,3.8,11.07,1,0,,411279.63,381432.46,431745.29
Bankstown,2020-08-04,21.4,3.6,12.84,2,0,,402116.74,411279.63,417990.93
Bankstown,2020-08-05,17.3,4.4,10.92,3,0,,424607.82,402116.74,402245.84
Bankstown,2020-08-06,14.9,4.5,9.32,4,0,,439711.13,424607.82,411551.02
Bankstown,2020-08-07,13.7,7.3,10.96,5,0,,469385.45,439711.13,413731.88
Bankstown,2020-08-08,16.1,9.6,12.6,6,0,,400631.25,469385.45,387241.18
Bankstown,2020-08-09,14.0,5.5,10.63,7,0,,411278.61,400631.25,381432.46
Bankstown,2020-08-10,15.7,10.6,13.44,1,0,,430235.73,411278.61,411279.63
Bankstown,2020-08-11,17.5,8.6,12.33,2,0,,420126.8,430235.73,402116.74
Bankstown,2020-08-12,18.1,7.7,12.17,3,0,,422763.8,420126.8,424607.82
Bankstown,2020-08-13,22.4,6.7,13.33,4,0,,386654.57,422763.8,439711.13
Bankstown,2020-08-14,17.8,7.1,12.87,5,0,,415078.55,386654.57,469385.45
Bankstown,2020-08-15,19.1,11.3,14.8,6,0,,373947.58,415078.55,400631.25
Bankstown,2020-08-16,19.8,9.3,15.35,7,0,,350649.79,373947.58,411278.61
Bankstown,2020-08-17,19.2,9.8,14.82,1,0,,377047.1,350649.79,430235.73
Bankstown,2020-08-18,20.7,8.3,14.11,2,0,,386658.63,377047.1,420126.8
Bankstown,2020-08-19,20.7,7.0,13.68,3,0,,390713.69,386658.63,422763.8
Bankstown,2020-08-20,17.6,8.2,13.73,4,0,,397194.98,390713.69,386654.57
Bankstown,2020-08-21,17.7,5.0,13.37,5,0,,402909.58,397194.98,415078.55
Bankstown,2020-08-22,14.8,7.5,11.53,6,0,,398089.52,402909.58,373947.58
Bankstown,2020-08-23,16.5,4.1,12.22,7,0,,383008.81,398089.52,350649.79
Bankstown,2020-08-24,17.4,7.2,11.59,1,0,,408180.12,383008.81,377047.1
Bankstown,2020-08-25,15.5,2.4,8.69,2,0,,423099.19,408180.12,386658.63
Bankstown,2020-08-26,18.4,3.1,9.57,3,0,,414436.69,423099.19,390713.69
Bankstown,2020-08-27,21.2,2.2,10.06,4,0,,402407.65,414436.69,397194.98
Bankstown,2020-08-28,17.9,6.2,12.71,5,0,,384701.19,402407.65,402909.58
Bankstown,2020-08-29,21.3,3.8,12.41,6,0,,358868.9,384701.19,398089.52
Bankstown,2020-08-30,25.4,4.0,12.34,7,0,,334280.32,358868.9,383008.81
Bankstown,2020-08-31,21.2,9.6,15.22,1,0,,362977.76,334280.32,408180.12
Bankstown,2020-09-01,17.1,7.8,13.41,2,0,,377228.1,362977.76,423099.19
Bankstown,2020-09-02,23.9,5.3,14.2,3,0,,372252.73,377228.1,414436.69
Bankstown,2020-09-03,30.2,9.9,21.38,4,0,,355342.05,372252.73,402407.65
Bankstown,2020-09-04,20.3,12.5,15.97,5,0,,362520.97,355342.05,384701.19
Bankstown,2020-09-05,20.8,8.4,14.6,6,0,,326546.04,362520.97,358868.9
Bankstown,2020-09-06,19.3,7.6,12.9,7,0,,332994.18,326546.04,334280.32
Bankstown,2020-09-07,21.8,6.6,13.77,1,0,,351267.09,332994.18,362977.76
Bankstown,2020-09-08,23.8,7.1,14.55,2,0,,351668.35,351267.09,377228.1
Bankstown,2020-09-09,17.9,12.3,14.28,3,0,,386275.84,351668.35,372252.73
Bankstown,2020-09-10,17.3,12.8,14.81,4,0,,373591.31,386275.84,355342.05
Bankstown,2020-09-11,19.7,10.1,14.82,5,0,,363679.8,373591.31,362520.97
Bankstown,2020-09-12,22.7,7.1,13.98,6,0,,331826.52,363679.8,326546.04
Bankstown,2020-09-13,24.8,8.7,14.74,7,0,,327233.32,331826.52,332994.18
Bankstown,2020-09-14,19.7,7.8,14.02,1,0,,342381.11,327233.32,351267.09
Bankstown,2020-09-15,21.8,13.2,17.53,2,0,,351069.22,342381.11,351668.35
Bankstown,2020-09-16,27.6,9.9,16.66,3,0,,344098.39,351069.22,386275.84
Bankstown,2020-09-17,30.5,11.0,18.45,4,0,,345760.57,344098.39,373591.31
Bankstown,2020-09-18,17.3,13.9,15.83,5,0,,360757.01,345760.57,363679.8
Bankstown,2020-09-19,22.0,15.1,18.12,6,0,,326669.88,360757.01,331826.52
Bankstown,2020-09-20,21.3,12.9,16.89,7,0,,326151.07,326669.88,327233.32
Bankstown,2020-09-21,28.3,11.4,20.15,1,0,,345116.75,326151.07,342381.11
Bankstown,2020-09-22,26.0,15.1,22.02,2,0,,337858.11,345116.75,351069.22
Bankstown,2020-09-23,23.0,9.5,17.18,3,0,,335747.82,337858.11,344098.39
Bankstown,2020-09-24,20.8,9.7,15.25,4,0,,339255.03,335747.82,345760.57
Bankstown,2020-09-25,23.0,7.8,15.42,5,0,,358364.32,339255.03,360757.01
Bankstown,2020-09-26,17.2,9.8,13.2,6,0,,336388.84,358364.32,326669.88
Bankstown,2020-09-27,17.2,9.3,12.99,7,0,,328268.04,336388.84,326151.07
Bankstown,2020-09-28,19.4,5.5,12.81,1,0,,345109.74,328268.04,345116.75
Bankstown,2020-09-29,19.1,10.2,14.7,2,0,,347825.59,345109.74,337858.11
Bankstown,2020-09-30,20.8,8.5,15.36,3,0,,364059.33,347825.59,335747.82
Bankstown,2020-10-01,25.1,10.4,16.87,4,0,,334328.48,364059.33,339255.03
Bankstown,2020-10-02,26.4,8.1,15.16,5,0,,330072.88,334328.48,358364.32
Bankstown,2020-10-03,28.6,9.0,17.76,6,0,,307718.76,330072.88,336388.84
Bankstown,2020-10-04,29.5,12.2,19.61,7,0,,300445.28,307718.76,328268.04
Bankstown,2020-10-05,32.7,12.0,20.21,1,1,Labour Day,308683.56,300445.28,345109.74
Bankstown,2020-10-06,19.5,15.6,17.15,2,0,,343251.5,308683.56,347825.59
Bankstown,2020-10-07,20.9,16.7,18.18,3,0,,351851.53,343251.5,364059.33
Bankstown,2020-10-08,27.8,14.3,21.35,4,0,,345785.69,351851.53,334328.48
Bankstown,2020-10-09,22.7,9.8,17.65,5,0,,327913.86,345785.69,330072.88
Bankstown,2020-10-10,25.6,11.6,18.34,6,0,,301915.1,327913.86,307718.76
Bankstown,2020-10-11,27.2,9.6,18.4,7,0,,298637.41,301915.1,300445.28
Bankstown,2020-10-12,24.1,14.4,19.31,1,0,,335360.27,298637.41,308683.56
Bankstown,2020-10-13,29.0,11.7,17.87,2,0,,342544.18,335360.27,343251.5
Bankstown,2020-10-14,21.1,15.8,18.09,3,0,,337821.5,342544.18,351851.53
Bankstown,2020-10-15,26.5,12.8,18.66,4,0,,341512.81,337821.5,345785.69
Bankstown,2020-10-16,20.1,15.2,17.41,5,0,,348096.72,341512.81,327913.86
Bankstown,2020-10-17,26.4,15.1,19.97,6,0,,322285.44,348096.72,301915.1
Bankstown,2020-10-18,24.8,15.4,18.82,7,0,,314285.46,322285.44,298637.41
Bankstown,2020-10-19,19.3,15.1,16.88,1,0,,337841.12,314285.46,335360.27
Bankstown,2020-10-20,21.3,13.8,17.64,2,0,,342267.69,337841.12,342544.18
Bankstown,2020-10-21,23.1,11.1,16.58,3,0,,334760.3,342267.69,337821.5
Bankstown,2020-10-22,23.0,13.2,18.38,4,0,,345535.84,334760.3,341512.81
Bankstown,2020-10-23,26.3,15.1,20.01,5,0,,344404.54,345535.84,348096.72
Bankstown,2020-10-24,24.9,14.8,19.94,6,0,,336031.33,344404.54,322285.44
Bankstown,2020-10-25,15.3,12.7,14.11,7,0,,333182.74,336031.33,314285.46
Bankstown,2020-10-26,16.3,13.7,14.4,1,0,,369140.38,333182.74,337841.12
Bankstown,2020-10-27,18.6,13.8,15.48,2,0,,356502.47,369140.38,342267.69
Bankstown,2020-10-28,19.7,12.8,16.29,3,0,,352400.41,356502.47,334760.3
Bankstown,2020-10-29,19.8,13.3,16.49,4,0,,347001.23,352400.41,345535.84
Bankstown,2020-10-30,21.4,10.5,16.48,5,0,,334454.3,347001.23,344404.54
Bankstown,2020-10-31,22.9,14.3,17.82,6,0,,324302.15,334454.3,336031.33
Bankstown,2020-11-01,19.1,13.6,16.8,7,0,,316437.29,324302.15,333182.74
Bankstown,2020-11-02,20.5,12.1,16.89,1,0,,334505.68,316437.29,369140.38
Bankstown,2020-11-03,21.6,11.4,16.91,2,0,,331932.35,334505.68,356502.47
Bankstown,2020-11-04,25.2,11.0,18.21,3,0,,335236.97,331932.35,352400.41
Bankstown,2020-11-05,21.1,12.5,15.1,4,0,,363272.76,335236.97,347001.23
Bankstown,2020-11-06,19.0,12.0,15.59,5,0,,331717.62,363272.76,334454.3
Bankstown,2020-11-07,19.3,10.8,16.18,6,0,,311069.35,331717.62,324302.15
Bankstown,2020-11-08,19.4,13.9,16.78,7,0,,299669.36,311069.35,316437.29
Bankstown,2020-11-09,20.6,11.8,16.14,1,0,,330919.36,299669.36,334505.68
Bankstown,2020-11-10,21.6,9.9,16.58,2,0,,332456.91,330919.36,331932.35
Bankstown,2020-11-11,24.1,11.6,18.58,3,0,,339454.87,332456.91,335236.97
Bankstown,2020-11-12,31.0,15.7,23.43,4,0,,356875.17,339454.87,363272.76
Bankstown,2020-11-13,28.8,15.7,21.55,5,0,,350597.69,356875.17,331717.62
Bankstown,2020-11-14,25.5,14.6,19.79,6,0,,312887.39,350597.69,311069.35
Bankstown,2020-11-15,28.3,14.0,19.76,7,0,,323469.25,312887.39,299669.36
Bankstown,2020-11-16,37.8,16.3,25.65,1,0,,400224.25,323469.25,330919.36
Bankstown,2020-11-17,22.1,16.5,19.4,2,0,,351900.63,400224.25,332456.91
Bankstown,2020-11-18,23.5,16.4,19.58,3,0,,342657.67,351900.63,339454.87
Bankstown,2020-11-19,24.9,13.1,19.68,4,0,,352233.97,342657.67,356875.17
Bankstown,2020-11-20,31.4,16.6,23.71,5,0,,388636.91,352233.97,350597.69
Bankstown,2020-11-21,22.8,18.4,20.16,6,0,,333144.55,388636.91,312887.39
Bankstown,2020-11-22,26.5,16.3,22.62,7,0,,342333.12,333144.55,323469.25
Bankstown,2020-11-23,25.8,19.1,22.1,1,0,,369630.89,342333.12,400224.25
Bankstown,2020-11-24,22.3,18.1,19.84,2,0,,344736.46,369630.89,351900.63
Bankstown,2020-11-25,23.4,16.7,19.99,3,0,,350373.4,344736.46,342657.67
Bankstown,2020-11-26,32.5,14.8,22.89,4,0,,389245.17,350373.4,352233.97
Bankstown,2020-11-27,26.3,18.6,21.77,5,0,,381849.07,389245.17,388636.91
Bankstown,2020-11-28,40.4,18.3,30.08,6,0,,439991.19,381849.07,333144.55
Bankstown,2020-11-29,40.1,19.7,28.79,7,0,,428264.18,439991.19,342333.12
Bankstown,2020-11-30,22.6,18.6,20.28,1,0,,363821.77,428264.18,369630.89
Bankstown,2020-12-01,27.9,17.5,23.17,2,0,,399333.33,363821.77,344736.46
Bankstown,2020-12-02,22.1,16.9,19.67,3,0,,368069.12,399333.33,350373.4
Bankstown,2020-12-03,21.4,17.4,19.95,4,0,,363723.79,368069.12,389245.17
Bankstown,2020-12-04,32.7,16.8,23.76,5,0,,376492.83,363723.79,381849.07
Bankstown,2020-12-05,24.9,19.1,21.63,6,0,,346175.83,376492.83,439991.19
Bankstown,2020-12-06,29.6,16.8,25.2,7,0,,323389.88,346175.83,428264.18
Bankstown,2020-12-07,29.5,13.5,22.86,1,0,,355564.67,323389.88,363821.77
Bankstown,2020-12-08,21.2,15.0,18.29,2,0,,333831.27,355564.67,399333.33
Bankstown,2020-12-09,25.0,13.1,19.56,3,0,,339382.2,333831.27,368069.12
Bankstown,2020-12-10,26.8,14.6,20.13,4,0,,350904.09,339382.2,363723.79
Bankstown,2020-12-11,21.2,17.3,19.0,5,0,,341723.11,350904.09,376492.83
Bankstown,2020-12-12,22.8,15.3,18.54,6,0,,318940.56,341723.11,346175.83
Bankstown,2020-12-13,24.3,14.4,18.89,7,0,,312304.75,318940.56,323389.88
Bankstown,2020-12-14,24.0,17.8,20.34,1,0,,356144.12,312304.75,355564.67
Bankstown,2020-12-15,25.6,18.9,21.34,2,0,,374841.17,356144.12,333831.27
Bankstown,2020-12-16,27.3,21.9,23.23,3,0,,392538.96,374841.17,339382.2
Bankstown,2020-12-17,31.9,21.3,25.95,4,0,,417543.91,392538.96,350904.09
Bankstown,2020-12-18,32.3,19.4,24.45,5,0,,409050.25,417543.91,341723.11
Bankstown,2020-12-19,19.9,17.7,18.73,6,0,,339148.37,409050.25,318940.56
Bankstown,2020-12-20,23.3,17.8,19.76,7,0,,327559.78,339148.37,312304.75
Bankstown,2020-12-21,23.2,17.8,19.79,1,0,,364705.65,327559.78,356144.12
Bankstown,2020-12-22,27.8,17.7,21.31,2,0,,352004.77,364705.65,374841.17
Bankstown,2020-12-23,24.1,15.9,20.42,3,0,,331308.82,352004.77,392538.96
Bankstown,2020-12-24,26.1,15.3,21.42,4,0,,332197.28,331308.82,417543.91
Bankstown,2020-12-25,21.3,17.3,19.14,5,1,Christmas Day,290102.22,332197.28,409050.25
Bankstown,2020-12-26,24.4,17.0,19.33,6,1,Boxing Day,296719.2,290102.22,339148.37
Bankstown,2020-12-27,30.2,15.8,21.85,7,0,,317503.11,296719.2,327559.78
Bankstown,2020-12-28,26.4,16.9,20.65,1,1,Boxing Day (observed),322861.85,317503.11,364705.65
Bankstown,2020-12-29,20.3,16.9,18.36,2,0,,327193.07,322861.85,352004.77
Bankstown,2020-12-30,23.3,17.1,19.43,3,0,,329192.35,327193.07,331308.82
Bankstown,2020-12-31,22.9,15.5,20.17,4,0,,326846.72,329192.35,332197.28
Bankstown,2021-01-01,21.4,17.3,19.4,5,1,New Year's Day,310182.12,326846.72,290102.22
Bankstown,2021-01-02,22.1,16.7,19.0,6,0,,315759.2,310182.12,296719.2
Bankstown,2021-01-03,25.5,19.5,21.42,7,0,,324110.19,315759.2,317503.11
Bankstown,2021-01-04,28.0,18.3,21.46,1,0,,358428.8,324110.19,322861.85
Bankstown,2021-01-05,28.2,17.6,22.29,2,0,,360502.36,358428.8,327193.07
Bankstown,2021-01-06,23.3,18.4,21.06,3,0,,348951.79,360502.36,329192.35
Bankstown,2021-01-07,22.1,17.7,19.71,4,0,,337831.45,348951.79,326846.72
Bankstown,2021-01-08,21.4,17.4,19.72,5,0,,332025.44,337831.45,310182.12
Bankstown,2021-01-09,24.0,14.2,19.96,6,0,,318285.9,332025.44,315759.2
Bankstown,2021-01-10,26.9,14.5,20.88,7,0,,319658.78,318285.9,324110.19
Bankstown,2021-01-11,27.3,15.9,22.21,1,0,,362113.08,319658.78,358428.8
Bankstown,2021-01-12,30.1,16.1,23.85,2,0,,386818.9,362113.08,360502.36
Bankstown,2021-01-13,28.7,18.9,24.26,3,0,,396276.48,386818.9,348951.79
Bankstown,2021-01-14,32.8,20.3,24.95,4,0,,414681.19,396276.48,337831.45
Bankstown,2021-01-15,28.1,20.5,23.69,5,0,,389512.72,414681.19,332025.44
Bankstown,2021-01-16,25.6,15.5,21.06,6,0,,308640.29,389512.72,318285.9
Bankstown,2021-01-17,24.2,12.2,19.96,7,0,,309423.89,308640.29,319658.78
Bankstown,2021-01-18,29.3,16.1,23.0,1,0,,376581.88,309423.89,362113.08
Bankstown,2021-01-19,23.5,16.8,20.84,2,0,,360490.41,376581.88,386818.9
Bankstown,2021-01-20,22.3,13.9,18.64,3,0,,349841.26,360490.41,396276.48
